DATE,PRODUCT_ID,CHANNEL_ID,REGION,UNITS_SOLD,REVENUE,DISCOUNT_PERCENT,PROMOTION_FLAG,STOCKOUT_FLAG,PRICE
2023-06-08,SKU_002,Distributor,West,46,140925.6,0.1,0,0,3404
2023-06-14,SKU_007,Retail,East,22,65936.64,0.16,1,0,3568
2023-02-26,SKU_027,Retail,Central,70,143418.80000000002,0.08,0,0,2227
2023-06-02,SKU_045,Amazon,East,13,54410.2,0.15,1,1,4924
2023-02-27,SKU_008,Distributor,Central,11,54983.61,0.01,0,0,5049
2023-03-31,SKU_050,Amazon,East,57,224943.66,0.27,1,1,5406
2023-04-01,SKU_033,Flipkart,North,61,292155.83999999997,0.04,1,1,4989
2023-01-04,SKU_043,Retail,West,69,292027.32,0.22,0,1,5426
2023-06-21,SKU_022,Amazon,East,64,153538.56,0.16,0,1,2856
2023-01-05,SKU_049,D2C,Central,79,275085.9,0.1,1,1,3869
2023-04-05,SKU_047,Retail,South,64,331735.04,0.11,0,0,5824
2023-02-26,SKU_015,Distributor,West,47,63280.8,0.12,0,1,1530
2023-04-24,SKU_039,Retail,West,48,132000.47999999998,0.07,1,1,2957
2023-02-18,SKU_009,Distributor,East,44,114853.2,0.23,1,0,3390
2023-01-23,SKU_029,Retail,Central,55,155672.0,0.2,1,1,3538
2023-05-27,SKU_031,Retail,North,28,157025.12,0.06,1,1,5966
2023-04-26,SKU_036,Flipkart,West,56,162030.4,0.15,1,1,3404
2023-04-18,SKU_010,D2C,West,48,64668.48,0.18,1,0,1643
2023-06-20,SKU_050,Retail,East,55,227935.4,0.24,0,1,5453
2023-01-07,SKU_028,D2C,South,55,231013.2,0.12,1,1,4773
2023-01-11,SKU_049,D2C,South,0,0.0,0.14,1,0,3053
2023-06-01,SKU_036,Distributor,Central,31,149656.53,0.07,1,0,5191
2023-06-20,SKU_021,D2C,Central,47,169132.32,0.02,0,0,3672
2023-04-30,SKU_031,Flipkart,South,48,59486.4,0.1,1,1,1377
2023-01-20,SKU_029,Amazon,Central,55,268254.80000000005,0.18,1,1,5948
2023-06-28,SKU_020,D2C,Central,56,157317.44,0.21,0,0,3556
2023-01-15,SKU_004,Distributor,West,80,355387.2,0.02,0,0,4533
2023-05-28,SKU_014,Amazon,West,56,141990.8,0.15,1,0,2983
2023-03-04,SKU_050,D2C,West,43,129994.16,0.08,0,0,3286
2023-04-28,SKU_045,Distributor,West,18,38391.479999999996,0.06,1,1,2269
2023-06-15,SKU_027,Flipkart,South,22,65535.36,0.04,1,1,3103
2023-06-21,SKU_032,Distributor,East,60,62953.8,0.09,0,1,1153
2023-04-28,SKU_022,Amazon,East,71,194256.0,0.24,1,1,3600
2023-01-25,SKU_017,Retail,South,80,252420.0,0.25,0,0,4207
2023-03-09,SKU_040,Amazon,Central,33,147188.25,0.05,1,1,4695
2023-02-10,SKU_037,Flipkart,South,43,46749.600000000006,0.2,1,1,1359
2023-01-31,SKU_039,D2C,North,54,48885.12,0.18,0,0,1104
2023-06-29,SKU_035,D2C,East,90,356380.2,0.18,1,0,4829
2023-05-31,SKU_003,Amazon,East,52,245356.80000000002,0.2,1,1,5898
2023-04-16,SKU_025,Retail,North,81,334003.5,0.25,1,1,5498
2023-05-15,SKU_028,Retail,East,53,155262.97,0.27,0,0,4013
2023-03-01,SKU_029,D2C,East,73,314711.76,0.12,1,1,4899
2023-06-14,SKU_038,Retail,South,70,105140.0,0.0,0,1,1502
2023-05-14,SKU_024,Amazon,East,53,39710.25,0.25,1,0,999
2023-01-22,SKU_035,Amazon,South,29,53113.5,0.01,0,0,1850
2023-03-04,SKU_018,Amazon,South,44,231858.0,0.1,0,1,5855
2023-01-21,SKU_028,Flipkart,Central,79,217281.6,0.1,1,1,3056
2023-03-04,SKU_010,Amazon,West,67,107823.09999999999,0.3,0,1,2299
2023-03-15,SKU_050,D2C,South,41,189026.40000000002,0.2,1,1,5763
2023-03-12,SKU_043,Distributor,West,43,190560.52000000002,0.08,0,0,4817
2023-02-28,SKU_012,Flipkart,West,15,44477.7,0.26,1,0,4007
2023-06-02,SKU_040,Amazon,West,78,269929.92,0.14,1,1,4024
2023-02-12,SKU_035,D2C,South,67,210150.19,0.17,1,1,3779
2023-05-15,SKU_002,Flipkart,East,47,195104.52000000002,0.22,0,1,5322
2023-01-11,SKU_034,Retail,East,54,69147.54000000001,0.23,1,1,1663
2023-04-08,SKU_027,Retail,North,6,20394.899999999998,0.15,0,0,3999
2023-02-08,SKU_016,Distributor,North,40,66539.2,0.09,0,0,1828
2023-01-03,SKU_049,Flipkart,Central,76,325091.52,0.22,1,0,5484
2023-03-05,SKU_043,D2C,West,69,366572.16,0.04,0,1,5534
2023-05-04,SKU_014,Distributor,West,56,156495.91999999998,0.03,1,0,2881
2023-04-08,SKU_006,Distributor,West,49,61842.899999999994,0.3,1,1,1803
2023-03-26,SKU_023,Flipkart,South,65,246061.4,0.24,0,0,4981
2023-04-22,SKU_046,D2C,Central,44,174719.16,0.23,1,1,5157
2023-01-21,SKU_001,Flipkart,North,16,20061.76,0.29,1,0,1766
2023-01-21,SKU_050,Distributor,South,49,143634.68,0.24,1,1,3857
2023-04-30,SKU_002,D2C,East,58,212123.4,0.27,0,0,5010
2023-03-06,SKU_014,D2C,North,72,79002.72,0.17,0,0,1322
2023-01-07,SKU_029,Flipkart,South,21,49092.12,0.23,1,1,3036
2023-04-17,SKU_016,D2C,South,47,133664.24,0.24,1,0,3742
2023-06-02,SKU_013,Distributor,East,48,138624.0,0.24,0,0,3800
2023-05-18,SKU_031,Flipkart,East,27,143928.9,0.1,1,0,5923
2023-04-28,SKU_035,Distributor,East,59,264997.32,0.16,1,1,5347
2023-01-24,SKU_044,Amazon,North,64,119463.04,0.27,1,0,2557
2023-06-12,SKU_014,Amazon,South,44,76076.0,0.24,1,1,2275
2023-03-22,SKU_010,Retail,Central,91,184897.44,0.17,1,1,2448
2023-05-09,SKU_047,Flipkart,West,43,139166.06,0.06,1,0,3443
2023-02-26,SKU_049,Flipkart,East,41,182964.13999999998,0.14,1,1,5189
2023-05-14,SKU_050,D2C,Central,40,43919.200000000004,0.18,1,1,1339
2023-05-01,SKU_027,D2C,North,33,89704.56,0.12,0,1,3089
2023-06-24,SKU_029,Retail,East,38,86299.51999999999,0.06,1,1,2416
2023-05-18,SKU_016,Retail,South,21,93461.76,0.04,1,1,4636
2023-01-28,SKU_023,Amazon,East,46,209232.84000000003,0.18,0,1,5547
2023-06-30,SKU_019,Flipkart,North,51,46838.4,0.18,0,0,1120
2023-06-17,SKU_031,Amazon,West,4,6774.12,0.07,1,0,1821
2023-04-08,SKU_031,Distributor,West,47,54971.2,0.15,1,0,1376
2023-06-18,SKU_032,Retail,North,50,178581.0,0.22,1,1,4579
2023-06-28,SKU_031,Flipkart,North,60,206227.2,0.08,1,1,3736
2023-02-28,SKU_025,D2C,West,74,146483.0,0.26,1,0,2675
2023-03-01,SKU_049,Flipkart,North,67,144117.0,0.1,0,0,2390
2023-05-16,SKU_045,Retail,North,37,159199.9,0.15,0,0,5062
2023-01-26,SKU_006,D2C,North,35,91082.6,0.11,1,0,2924
2023-04-20,SKU_011,Flipkart,West,61,126020.51000000001,0.23,1,0,2683
2023-02-16,SKU_012,Retail,North,39,130819.26000000001,0.21,1,0,4246
2023-03-19,SKU_039,Distributor,Central,25,99093.0,0.13,0,0,4556
2023-05-20,SKU_015,Flipkart,East,97,203377.96000000002,0.08,1,0,2279
2023-02-08,SKU_045,Retail,North,43,223384.13999999998,0.02,1,0,5301
2023-01-05,SKU_034,D2C,North,37,112093.34999999999,0.05,0,1,3189
2023-06-04,SKU_019,Amazon,Central,6,26884.44,0.07,0,0,4818
2023-04-06,SKU_040,Amazon,South,67,162230.45,0.21,0,1,3065
2023-03-07,SKU_046,Flipkart,East,30,121597.20000000001,0.19,1,1,5004
2023-04-17,SKU_011,D2C,East,50,213732.0,0.28,0,1,5937
2023-06-09,SKU_017,D2C,South,69,226725.72,0.11,0,1,3692
2023-05-03,SKU_040,D2C,South,30,88565.4,0.01,0,1,2982
2023-02-06,SKU_003,Distributor,South,51,148469.16,0.26,1,0,3934
2023-04-25,SKU_010,D2C,South,80,173324.8,0.12,1,1,2462
2023-01-05,SKU_007,Flipkart,East,0,0.0,0.0,1,1,2469
2023-01-20,SKU_012,Flipkart,West,33,126973.77,0.23,0,0,4997
2023-02-23,SKU_007,D2C,North,31,55518.21000000001,0.19,1,1,2211
2023-02-25,SKU_004,Amazon,East,46,48300.0,0.25,1,1,1400
2023-06-02,SKU_041,Distributor,North,49,186127.47999999998,0.03,0,1,3916
2023-01-05,SKU_022,Flipkart,East,28,129359.72,0.11,0,1,5191
2023-02-17,SKU_008,Amazon,South,36,89989.92,0.26,1,0,3378
2023-05-20,SKU_025,Amazon,South,34,153008.84,0.17,0,0,5422
2023-05-04,SKU_041,D2C,Central,42,77280.84,0.09,0,1,2022
2023-01-06,SKU_047,Distributor,North,54,205374.96,0.06,1,0,4046
2023-05-14,SKU_043,D2C,North,68,251164.80000000002,0.1,1,0,4104
2023-01-23,SKU_035,D2C,South,71,288751.32,0.22,0,0,5214
2023-02-01,SKU_024,Amazon,North,63,165031.02,0.02,1,0,2673
2023-01-26,SKU_005,Retail,Central,32,136472.96,0.06,0,0,4537
2023-01-06,SKU_033,Distributor,East,49,210975.87,0.13,0,0,4949
2023-03-05,SKU_004,Distributor,West,97,298322.52999999997,0.27,1,1,4213
2023-04-22,SKU_006,Flipkart,East,70,258223.0,0.26,0,1,4985
2023-06-20,SKU_004,Distributor,Central,41,157224.75,0.25,1,1,5113
2023-01-07,SKU_024,Flipkart,Central,81,324029.16,0.02,1,0,4082
2023-06-27,SKU_002,Distributor,West,42,207264.96000000002,0.08,1,0,5364
2023-01-14,SKU_005,Flipkart,East,36,107714.87999999999,0.16,1,1,3562
2023-02-04,SKU_008,Distributor,West,77,310036.64999999997,0.15,1,0,4737
2023-06-12,SKU_039,Retail,East,23,108075.16,0.21,0,0,5948
2023-02-18,SKU_041,Retail,North,11,27679.96,0.24,0,1,3311
2023-01-23,SKU_023,Flipkart,East,68,234058.72,0.24,1,1,4529
2023-03-25,SKU_012,Retail,North,50,67798.5,0.23,1,0,1761
2023-02-01,SKU_042,Retail,North,52,245947.52000000002,0.18,1,1,5768
2023-05-01,SKU_017,Distributor,East,42,79955.81999999999,0.07,1,1,2047
2023-06-20,SKU_032,Flipkart,West,45,133920.0,0.25,0,0,3968
2023-03-25,SKU_005,Distributor,East,40,58592.0,0.2,1,0,1831
2023-01-21,SKU_008,Flipkart,West,37,138809.19999999998,0.17,1,1,4520
2023-04-28,SKU_031,Distributor,West,42,150637.2,0.21,0,0,4540
2023-06-01,SKU_049,Flipkart,Central,41,130824.03,0.27,0,1,4371
2023-01-31,SKU_010,Amazon,North,33,141772.29,0.03,0,0,4429
2023-03-24,SKU_016,Amazon,East,39,95331.59999999999,0.28,0,1,3395
2023-02-18,SKU_013,Retail,Central,0,0.0,0.03,0,1,2377
2023-04-26,SKU_021,D2C,East,63,73505.87999999999,0.16,0,0,1389
2023-04-27,SKU_006,Flipkart,East,57,148931.88,0.17,1,0,3148
2023-05-30,SKU_017,Amazon,South,48,127071.36,0.22,1,0,3394
2023-04-29,SKU_021,Distributor,East,54,214963.2,0.2,1,1,4976
2023-02-25,SKU_038,Retail,Central,55,252740.40000000002,0.18,0,1,5604
2023-05-26,SKU_016,Flipkart,West,35,99303.75,0.03,0,1,2925
2023-04-18,SKU_026,D2C,South,39,58168.11,0.09,0,0,1639
2023-05-21,SKU_025,Amazon,Central,60,143040.0,0.2,1,0,2980
2023-03-28,SKU_007,Retail,West,54,112622.40000000001,0.2,0,1,2607
2023-04-15,SKU_014,Retail,South,90,315602.1,0.29,1,0,4939
2023-05-06,SKU_035,Flipkart,South,82,125758.48000000001,0.08,1,1,1667
2023-03-18,SKU_024,Flipkart,West,68,285170.24,0.24,0,0,5518
2023-03-23,SKU_025,Flipkart,West,34,77132.74,0.11,1,0,2549
2023-06-21,SKU_030,D2C,East,38,120247.95999999999,0.02,1,1,3229
2023-03-23,SKU_010,Amazon,West,29,135879.21,0.21,1,0,5931
2023-03-17,SKU_038,D2C,North,55,263366.4,0.13,1,0,5504
2023-06-19,SKU_018,Flipkart,North,0,0.0,0.13,1,0,1805
2023-02-25,SKU_030,Amazon,South,40,170164.80000000002,0.19,1,1,5252
2023-06-01,SKU_015,Flipkart,South,43,154347.64,0.24,0,1,4723
2023-02-05,SKU_050,Distributor,Central,19,47503.420000000006,0.18,0,0,3049
2023-04-12,SKU_006,Flipkart,West,65,166578.75,0.15,0,1,3015
2023-06-29,SKU_028,D2C,Central,27,94711.68,0.04,1,1,3654
2023-04-25,SKU_031,Amazon,East,55,189486.0,0.12,1,1,3915
2023-03-12,SKU_046,Distributor,North,105,181490.4,0.22,1,0,2216
2023-04-19,SKU_012,Distributor,South,17,62456.64,0.11,1,0,4128
2023-04-12,SKU_021,Amazon,South,47,111285.65999999999,0.07,1,1,2546
2023-05-08,SKU_002,Flipkart,Central,41,144851.36,0.29,0,1,4976
2023-06-10,SKU_027,Distributor,North,37,125707.5,0.25,0,0,4530
2023-02-06,SKU_038,Retail,North,65,143208.0,0.1,1,0,2448
2023-05-22,SKU_022,Distributor,West,72,195378.48,0.01,1,0,2741
2023-01-08,SKU_020,Flipkart,Central,65,323668.8,0.09,1,1,5472
2023-06-03,SKU_029,Amazon,South,35,47853.75,0.25,1,0,1823
2023-05-18,SKU_022,Amazon,East,98,469102.48,0.14,1,0,5566
2023-04-14,SKU_029,Flipkart,South,14,33200.16,0.18,0,1,2892
2023-04-28,SKU_037,Flipkart,West,29,145243.88999999998,0.01,0,1,5059
2023-03-01,SKU_048,Flipkart,Central,53,128472.0,0.2,1,1,3030
2023-03-28,SKU_024,Distributor,South,51,132104.28,0.23,1,0,3364
2023-01-29,SKU_016,Distributor,East,59,213497.99,0.27,1,1,4957
2023-01-28,SKU_042,Flipkart,Central,81,191385.18,0.02,0,0,2411
2023-03-16,SKU_048,D2C,West,47,95431.62,0.14,0,0,2361
2023-03-27,SKU_014,Flipkart,West,52,165896.63999999998,0.16,0,0,3798
2023-03-15,SKU_034,Retail,South,38,89429.2,0.3,1,1,3362
2023-04-04,SKU_032,D2C,South,61,272332.06,0.09,1,1,4906
2023-03-08,SKU_007,D2C,East,43,58894.52,0.03,0,1,1412
2023-03-06,SKU_004,Amazon,North,43,166943.2,0.08,1,1,4220
2023-05-21,SKU_039,Retail,East,60,114588.0,0.1,0,0,2122
2023-04-25,SKU_001,Amazon,North,70,254800.0,0.2,0,0,4550
2023-04-05,SKU_047,D2C,South,5,13566.0,0.16,0,1,3230
2023-02-03,SKU_005,Retail,South,57,264140.28,0.08,0,0,5037
2023-01-09,SKU_021,D2C,North,44,245203.19999999998,0.04,0,0,5805
2023-02-06,SKU_037,Flipkart,East,68,102864.96,0.12,1,0,1719
2023-05-26,SKU_031,Amazon,East,44,213533.32,0.09,0,1,5333
2023-01-19,SKU_041,Distributor,West,76,411199.52,0.08,1,0,5881
2023-05-24,SKU_027,Retail,South,36,65435.04,0.19,0,1,2244
2023-03-19,SKU_022,Amazon,South,5,9265.5,0.1,0,0,2059
2023-01-06,SKU_029,Retail,East,71,167200.74,0.02,1,0,2403
2023-02-10,SKU_027,Retail,South,33,45334.08,0.28,1,0,1908
2023-01-27,SKU_042,Amazon,West,18,66258.72,0.11,0,0,4136
2023-04-20,SKU_011,Flipkart,North,50,126373.5,0.01,1,1,2553
2023-04-07,SKU_031,Amazon,South,45,62284.950000000004,0.09,0,0,1521
2023-06-26,SKU_017,Flipkart,Central,66,66320.1,0.01,0,1,1015
2023-03-02,SKU_022,Flipkart,South,67,167219.27,0.03,0,1,2573
2023-06-07,SKU_024,Retail,South,51,115007.55,0.15,1,0,2653
2023-05-17,SKU_016,D2C,West,32,81253.76,0.02,1,0,2591
2023-05-31,SKU_033,D2C,Central,55,223348.40000000002,0.08,1,0,4414
2023-06-10,SKU_030,Flipkart,West,53,144475.35,0.15,1,1,3207
2023-03-13,SKU_034,D2C,East,61,88185.26,0.14,0,1,1681
2023-04-02,SKU_034,Amazon,Central,32,54699.2,0.15,0,0,2011
2023-05-05,SKU_017,Distributor,West,41,168236.53,0.23,0,1,5329
2023-06-09,SKU_012,Distributor,South,60,151014.6,0.13,1,0,2893
2023-02-08,SKU_009,D2C,East,74,191162.72,0.02,1,0,2636
2023-03-06,SKU_048,Retail,North,69,294262.92,0.16,0,0,5077
2023-05-13,SKU_045,Retail,West,51,63528.66,0.22,0,0,1597
2023-01-11,SKU_028,Flipkart,Central,40,183556.8,0.16,1,1,5463
2023-03-21,SKU_033,Amazon,Central,58,142262.4,0.27,1,1,3360
2023-05-15,SKU_038,Amazon,West,28,77203.84,0.24,1,1,3628
2023-03-10,SKU_010,Amazon,North,33,45860.76,0.26,0,0,1878
2023-02-17,SKU_048,Amazon,Central,80,108084.8,0.14,1,0,1571
2023-03-03,SKU_016,D2C,Central,58,56092.96,0.12,1,0,1099
2023-01-07,SKU_021,Distributor,South,43,111210.04000000001,0.24,1,1,3403
2023-04-30,SKU_008,Flipkart,Central,66,243754.5,0.21,1,0,4675
2023-04-26,SKU_035,Flipkart,Central,75,209459.25,0.07,1,0,3003
2023-04-25,SKU_020,Flipkart,West,41,68724.2,0.15,1,1,1972
2023-03-17,SKU_008,D2C,East,41,180741.12,0.16,1,1,5248
2023-02-05,SKU_050,Distributor,North,38,102493.6,0.12,0,0,3065
2023-06-09,SKU_042,Retail,South,69,332502.72000000003,0.12,1,1,5476
2023-05-02,SKU_012,Retail,East,69,76169.09999999999,0.17,0,0,1330
2023-01-20,SKU_044,Distributor,East,77,222023.34,0.17,1,1,3474
2023-03-29,SKU_047,Distributor,West,70,406177.8,0.03,1,0,5982
2023-01-09,SKU_046,D2C,Central,17,13526.9,0.27,0,1,1090
2023-06-10,SKU_040,D2C,South,55,187440.0,0.2,1,1,4260
2023-03-08,SKU_001,D2C,North,28,115896.2,0.05,1,0,4357
2023-05-24,SKU_030,Distributor,North,39,195452.01,0.11,0,0,5631
2023-06-22,SKU_001,Retail,East,53,57614.18,0.26,1,1,1469
2023-02-23,SKU_030,Distributor,West,66,133801.8,0.03,1,0,2090
2023-06-19,SKU_043,D2C,West,32,116591.99999999999,0.3,1,0,5205
2023-02-17,SKU_024,Flipkart,Central,3,15740.55,0.05,0,1,5523
2023-03-22,SKU_037,Flipkart,South,53,137600.72,0.08,0,0,2822
2023-05-14,SKU_046,Flipkart,Central,102,308089.98000000004,0.19,1,1,3729
2023-04-24,SKU_014,Flipkart,East,45,216329.4,0.16,1,0,5723
2023-01-10,SKU_004,Distributor,Central,50,67212.5,0.05,1,0,1415
2023-03-14,SKU_004,Retail,West,85,426763.75,0.05,0,1,5285
2023-03-15,SKU_026,Retail,South,61,295771.92,0.11,0,0,5448
2023-06-13,SKU_031,Distributor,Central,54,81874.8,0.24,0,0,1995
2023-06-04,SKU_048,Flipkart,North,58,73778.32,0.23,0,0,1652
2023-04-26,SKU_037,Distributor,Central,55,194746.2,0.24,0,1,4659
2023-06-22,SKU_016,Amazon,East,27,140691.33,0.07,0,0,5603
2023-02-14,SKU_028,Amazon,South,23,59185.439999999995,0.28,0,1,3574
2023-06-09,SKU_004,Retail,West,87,242925.75,0.27,1,1,3825
2023-06-07,SKU_022,D2C,West,53,86284.0,0.26,1,0,2200
2023-02-12,SKU_019,Retail,North,52,177008.0,0.26,1,0,4600
2023-01-24,SKU_018,Retail,South,48,65944.8,0.29,0,0,1935
2023-02-07,SKU_013,Flipkart,North,65,357548.1,0.02,1,0,5613
2023-06-11,SKU_016,Flipkart,Central,100,336102.0,0.07,1,0,3614
2023-04-25,SKU_011,Distributor,North,60,131019.0,0.15,1,1,2569
2023-05-27,SKU_049,Distributor,West,38,41395.68,0.11,0,0,1224
2023-02-28,SKU_047,Flipkart,East,47,148003.0,0.06,1,1,3350
2023-04-07,SKU_004,Amazon,Central,71,258667.2,0.08,0,1,3960
2023-05-11,SKU_014,Flipkart,South,38,165949.04,0.14,0,0,5078
2023-04-18,SKU_047,Distributor,East,67,306602.05,0.05,0,1,4817
2023-03-07,SKU_033,Retail,South,3,2968.56,0.24,0,1,1302
2023-06-23,SKU_002,Distributor,West,45,229975.2,0.09,1,1,5616
2023-06-30,SKU_048,Amazon,South,62,231458.4,0.1,0,0,4148
2023-01-01,SKU_001,Distributor,Central,75,359100.0,0.2,0,1,5985
2023-06-03,SKU_030,Distributor,South,33,124610.64,0.23,0,0,4904
2023-02-26,SKU_043,D2C,West,19,42601.8,0.26,0,1,3030
2023-01-19,SKU_003,Amazon,Central,44,191917.44,0.22,1,1,5592
2023-03-01,SKU_024,Retail,East,27,124388.45999999999,0.02,0,0,4701
2023-06-07,SKU_039,D2C,East,47,46704.84,0.16,1,0,1183
2023-03-30,SKU_036,D2C,West,49,49735.0,0.3,0,1,1450
2023-03-14,SKU_020,Retail,South,23,72698.40000000001,0.1,0,1,3512
2023-01-06,SKU_036,Retail,Central,66,330612.48,0.04,0,0,5218
2023-01-05,SKU_001,Retail,East,46,65759.76,0.24,1,0,1881
2023-02-02,SKU_008,Flipkart,Central,71,134190.0,0.1,0,1,2100
2023-04-09,SKU_031,Retail,South,13,23988.77,0.29,0,0,2599
2023-01-13,SKU_011,D2C,Central,29,77766.40000000001,0.2,0,1,3352
2023-04-27,SKU_010,Distributor,Central,60,144228.6,0.13,0,0,2763
2023-04-23,SKU_039,Distributor,West,34,108466.8,0.22,0,1,4090
2023-05-09,SKU_048,Amazon,East,46,130017.16,0.09,1,1,3106
2023-02-18,SKU_013,Flipkart,East,50,97755.0,0.05,1,1,2058
2023-03-15,SKU_016,Amazon,Central,53,110971.4,0.24,0,0,2755
2023-04-17,SKU_038,Retail,South,36,133374.24000000002,0.08,0,1,4027
2023-01-18,SKU_038,D2C,East,52,139752.6,0.05,0,1,2829
2023-05-04,SKU_048,D2C,South,34,52238.28,0.13,0,0,1766
2023-05-10,SKU_005,Flipkart,West,63,292573.26,0.11,0,0,5218
2023-04-29,SKU_021,Amazon,South,47,229904.73,0.01,1,0,4941
2023-03-26,SKU_020,Distributor,East,53,86481.16,0.24,0,0,2147
2023-05-07,SKU_040,Flipkart,East,101,328050.02,0.18,0,1,3961
2023-01-20,SKU_030,Amazon,West,27,136096.19999999998,0.07,0,0,5420
2023-01-24,SKU_031,D2C,West,77,129629.5,0.09,0,1,1850
2023-02-28,SKU_008,Flipkart,West,0,0.0,0.14,0,0,4743
2023-06-25,SKU_003,D2C,North,8,9063.68,0.03,1,1,1168
2023-04-13,SKU_040,Retail,South,25,55200.0,0.25,1,0,2944
2023-04-11,SKU_009,Amazon,South,26,93223.0,0.29,1,0,5050
2023-02-06,SKU_020,Flipkart,South,54,73016.64,0.28,0,1,1878
2023-03-22,SKU_012,Amazon,North,55,183483.3,0.06,0,0,3549
2023-02-10,SKU_045,Distributor,East,44,77674.08,0.06,0,0,1878
2023-05-15,SKU_028,Flipkart,East,47,269266.76,0.02,1,0,5846
2023-02-22,SKU_041,Flipkart,East,60,170280.0,0.12,0,0,3225
2023-03-02,SKU_014,D2C,East,66,81671.04,0.04,0,0,1289
2023-04-27,SKU_014,Distributor,East,23,44182.08,0.08,1,0,2088
2023-02-07,SKU_023,Distributor,West,42,151798.5,0.21,1,0,4575
2023-04-28,SKU_006,Flipkart,East,48,218681.75999999998,0.17,1,1,5489
2023-04-08,SKU_022,Distributor,North,59,220160.86,0.14,0,1,4339
2023-06-17,SKU_045,Distributor,West,34,71318.4,0.24,0,1,2760
2023-05-03,SKU_008,D2C,Central,48,170864.63999999998,0.28,1,1,4944
2023-02-02,SKU_023,D2C,East,50,147149.0,0.03,0,1,3034
2023-03-06,SKU_036,Distributor,West,35,130872.0,0.05,0,0,3936
2023-01-22,SKU_037,Retail,North,35,176083.6,0.12,1,1,5717
2023-04-14,SKU_043,D2C,Central,51,110355.84000000001,0.08,1,0,2352
2023-05-12,SKU_011,Distributor,North,47,120470.40000000001,0.2,0,0,3204
2023-03-31,SKU_007,Amazon,Central,60,324680.4,0.01,0,0,5466
2023-06-03,SKU_007,Distributor,West,28,105774.48,0.07,1,0,4062
2023-05-04,SKU_002,Retail,Central,42,162414.0,0.0,1,1,3867
2023-05-01,SKU_013,Retail,Central,45,111765.59999999999,0.14,1,1,2888
2023-01-25,SKU_007,D2C,North,66,235938.12,0.06,1,1,3803
2023-06-25,SKU_012,Amazon,North,31,34845.24,0.24,1,1,1479
2023-02-08,SKU_042,Retail,East,54,147372.48,0.26,1,1,3688
2023-06-20,SKU_006,D2C,Central,55,127000.5,0.14,1,0,2685
2023-02-12,SKU_031,D2C,Central,82,452908.13999999996,0.07,0,0,5939
2023-02-08,SKU_046,Flipkart,West,29,106315.73999999999,0.07,0,1,3942
2023-01-06,SKU_050,Distributor,East,36,146610.0,0.1,0,1,4525
2023-02-06,SKU_023,D2C,Central,31,73005.0,0.25,1,1,3140
2023-03-10,SKU_015,D2C,East,16,26941.44,0.04,0,1,1754
2023-03-07,SKU_045,Flipkart,West,85,87726.8,0.24,1,0,1358
2023-03-27,SKU_024,Retail,Central,25,34247.5,0.05,0,1,1442
2023-02-28,SKU_017,D2C,Central,33,35343.0,0.3,1,0,1530
2023-02-24,SKU_027,D2C,West,76,292594.68,0.03,0,1,3969
2023-06-30,SKU_001,Retail,East,14,13244.699999999999,0.15,0,0,1113
2023-03-19,SKU_004,Retail,North,65,338704.6,0.03,0,1,5372
2023-05-09,SKU_036,D2C,East,21,50521.8,0.08,1,0,2615
2023-05-25,SKU_033,Flipkart,Central,74,173860.04,0.21,0,0,2974
2023-06-04,SKU_012,D2C,South,6,15370.74,0.23,0,1,3327
2023-02-26,SKU_002,Amazon,North,14,61461.119999999995,0.04,1,1,4573
2023-01-17,SKU_036,Retail,East,39,107730.48,0.12,0,1,3139
2023-01-17,SKU_023,Amazon,Central,69,325059.0,0.0,1,0,4711
2023-06-01,SKU_014,Amazon,South,49,120681.12,0.16,1,0,2932
2023-03-06,SKU_024,Distributor,West,43,120244.34,0.11,0,0,3142
2023-04-11,SKU_050,Flipkart,Central,76,102745.92,0.14,0,0,1572
2023-03-30,SKU_043,Distributor,East,93,378616.01999999996,0.29,0,1,5734
2023-04-05,SKU_024,D2C,West,63,123769.79999999999,0.06,1,1,2090
2023-02-06,SKU_028,Retail,North,37,180371.30000000002,0.18,0,0,5945
2023-01-04,SKU_013,Retail,West,41,103825.12,0.02,0,0,2584
2023-02-19,SKU_022,Retail,Central,24,24800.16,0.23,1,1,1342
2023-01-16,SKU_009,Distributor,West,52,212173.0,0.05,0,1,4295
2023-03-20,SKU_012,Distributor,South,17,25844.760000000002,0.18,0,0,1854
2023-01-11,SKU_025,Flipkart,North,61,124581.52,0.02,1,0,2084
2023-06-29,SKU_013,Amazon,East,90,291211.2,0.28,1,1,4494
2023-01-04,SKU_008,Retail,West,64,296924.16000000003,0.22,1,0,5948
2023-05-27,SKU_032,Distributor,Central,40,36879.6,0.27,0,1,1263
2023-06-17,SKU_008,Retail,East,60,251438.4,0.24,0,0,5514
2023-05-04,SKU_015,Flipkart,East,82,136671.04,0.12,1,1,1894
2023-05-31,SKU_039,Retail,West,81,250717.68,0.28,0,1,4299
2023-01-09,SKU_014,Amazon,North,29,46551.96,0.22,0,1,2058
2023-04-15,SKU_027,D2C,Central,60,323811.6,0.02,1,1,5507
2023-02-14,SKU_010,Amazon,Central,46,74010.32,0.24,1,1,2117
2023-04-23,SKU_037,Flipkart,West,66,95800.31999999999,0.16,0,1,1728
2023-03-04,SKU_002,Flipkart,South,57,133537.32,0.16,1,1,2789
2023-01-05,SKU_004,Flipkart,West,2,3713.0,0.06,0,0,1975
